Date,Open,High,Low,Close,Adj Close,Volume
2020-07-01,2128.810059,2133.550049,2101.330078,2106.699951,2106.699951,1116200
2020-07-02,2116.719971,2135.370117,2113.979980,2135.370117,2135.370117,1092000
2020-07-03,2147.889893,2153.540039,2135.300049,2152.409912,2152.409912,770100
2020-07-06,2158.949951,2191.280029,2157.709961,2187.929932,2187.929932,666900
2020-07-07,2202.040039,2206.790039,2164.030029,2164.169922,2164.169922,847400
2020-07-08,2166.760010,2173.830078,2150.889893,2158.879883,2158.879883,677800
2020-07-09,2171.149902,2181.479980,2166.739990,2167.899902,2167.899902,619400
2020-07-10,2171.439941,2171.520020,2140.290039,2150.250000,2150.250000,887000
2020-07-13,2170.510010,2188.800049,2163.070068,2186.060059,2186.060059,650200
2020-07-14,2176.429932,2183.610107,2165.600098,2183.610107,2183.610107,811000
2020-07-15,2208.729980,2216.969971,2190.659912,2201.879883,2201.879883,830300
2020-07-16,2203.300049,2207.340088,2177.820068,2183.760010,2183.760010,784600
2020-07-17,2187.850098,2204.199951,2187.850098,2201.189941,2201.189941,569300
2020-07-20,2209.590088,2209.590088,2183.830078,2198.199951,2198.199951,686800
2020-07-21,2219.189941,2234.860107,2214.280029,2228.830078,2228.830078,918500
2020-07-22,2228.199951,2238.860107,2221.620117,2228.659912,2228.659912,856200
2020-07-23,2227.239990,2227.239990,2202.989990,2216.189941,2216.189941,934400
2020-07-24,2196.729980,2219.570068,2195.489990,2200.439941,2200.439941,1001000
2020-07-27,2203.479980,2231.250000,2203.479980,2217.860107,2217.860107,928600
2020-07-28,2238.189941,2266.000000,2237.209961,2256.989990,2256.989990,866700
2020-07-29,2258.350098,2276.790039,2252.239990,2263.159912,2263.159912,899300
2020-07-30,2275.330078,2281.330078,2263.810059,2267.010010,2267.010010,712900
2020-07-31,2278.530029,2281.409912,2248.489990,2249.370117,2249.370117,739700
2020-08-03,2251.649902,2254.379883,2237.040039,2251.040039,2251.040039,648500
2020-08-04,2272.330078,2284.659912,2269.689941,2279.969971,2279.969971,722800
2020-08-05,2289.229980,2312.139893,2283.949951,2311.860107,2311.860107,841200
2020-08-06,2322.639893,2352.479980,2322.639893,2342.610107,2342.610107,797000
2020-08-07,2349.250000,2362.239990,2333.620117,2351.669922,2351.669922,812600
2020-08-10,2353.919922,2390.510010,2349.330078,2386.379883,2386.379883,784400
2020-08-11,2396.110107,2429.360107,2396.110107,2418.669922,2418.669922,843400
2020-08-12,2414.780029,2432.850098,2393.270020,2432.350098,2432.350098,763600
2020-08-13,2455.280029,2458.169922,2412.489990,2437.530029,2437.530029,907200
2020-08-14,2427.850098,2435.000000,2383.689941,2407.489990,2407.489990,968100
2020-08-18,2405.840088,2419.649902,2336.780029,2348.239990,2348.239990,909800
2020-08-19,2370.870117,2380.100098,2353.169922,2360.540039,2360.540039,638000
2020-08-20,2339.909912,2357.080078,2270.850098,2274.219971,2274.219971,903700
2020-08-21,2306.159912,2329.340088,2280.969971,2304.590088,2304.590088,865700
2020-08-24,2309.379883,2332.330078,2283.479980,2329.830078,2329.830078,649300
2020-08-25,2352.149902,2369.780029,2340.969971,2366.729980,2366.729980,771600
2020-08-26,2367.739990,2374.679932,2336.979980,2369.320068,2369.320068,956500
2020-08-27,2371.949951,2373.360107,2344.379883,2344.449951,2344.449951,913700
2020-08-28,2362.219971,2379.260010,2345.280029,2353.800049,2353.800049,1297300
2020-08-31,2377.090088,2381.500000,2326.060059,2326.169922,2326.169922,1647800
2020-09-01,2340.189941,2355.899902,2331.229980,2349.550049,2349.550049,1085200
2020-09-02,2363.429932,2369.570068,2341.290039,2364.370117,2364.370117,1429300
2020-09-03,2383.260010,2401.780029,2382.229980,2395.899902,2395.899902,981500
2020-09-04,2332.679932,2371.020020,2332.679932,2368.250000,2368.250000,1351000
2020-09-07,2369.850098,2387.489990,2362.419922,2384.219971,2384.219971,1197400
2020-09-08,2402.659912,2407.560059,2391.429932,2401.909912,2401.909912,979400
2020-09-09,2372.530029,2388.850098,2369.120117,2375.810059,2375.810059,946200
2020-09-10,2404.830078,2406.679932,2388.560059,2396.479980,2396.479980,1064600
2020-09-11,2389.760010,2397.560059,2374.000000,2396.689941,2396.689941,882900
2020-09-14,2418.330078,2429.070068,2410.790039,2427.909912,2427.909912,963100
2020-09-15,2434.590088,2444.570068,2423.790039,2443.580078,2443.580078,850000
2020-09-16,2442.719971,2450.530029,2429.939941,2435.919922,2435.919922,772900
2020-09-17,2430.770020,2437.020020,2398.689941,2406.169922,2406.169922,853700
2020-09-18,2413.530029,2417.810059,2396.330078,2412.399902,2412.399902,756500
2020-09-21,2412.439941,2427.169922,2379.379883,2389.389893,2389.389893,1042000
2020-09-22,2388.139893,2388.489990,2323.580078,2332.590088,2332.590088,1051000
2020-09-23,2352.560059,2354.459961,2287.439941,2333.239990,2333.239990,735000
2020-09-24,2295.620117,2309.739990,2268.879883,2272.699951,2272.699951,714900
2020-09-25,2295.189941,2296.360107,2267.629883,2278.790039,2278.790039,698000
2020-09-28,2301.159912,2314.810059,2291.320068,2308.080078,2308.080078,606000
2020-09-29,2331.510010,2339.830078,2320.040039,2327.889893,2327.889893,646200
2020-10-05,2330.550049,2364.729980,2327.830078,2358.000000,2358.000000,763600
2020-10-06,2369.169922,2378.280029,2355.389893,2365.899902,2365.899902,861800
2020-10-07,2350.820068,2387.449951,2347.820068,2386.939941,2386.939941,735800
2020-10-08,2408.489990,2409.010010,2383.820068,2391.959961,2391.959961,961700
2020-10-12,2404.179932,2409.419922,2393.739990,2403.729980,2403.729980,843600
2020-10-13,2416.850098,2418.889893,2385.870117,2403.149902,2403.149902,724900
2020-10-14,2403.739990,2405.560059,2375.540039,2380.479980,2380.479980,901200
2020-10-15,2375.909912,2376.729980,2348.739990,2361.209961,2361.209961,1165500
2020-10-16,2363.879883,2370.729980,2325.030029,2341.530029,2341.530029,920200
2020-10-19,2352.919922,2364.250000,2344.770020,2346.739990,2346.739990,930800
2020-10-20,2333.560059,2358.409912,2322.060059,2358.409912,2358.409912,870300
2020-10-21,2363.030029,2371.739990,2356.320068,2370.860107,2370.860107,810400
2020-10-22,2355.610107,2360.219971,2339.729980,2355.050049,2355.050049,814000
2020-10-23,2364.840088,2368.570068,2344.489990,2360.810059,2360.810059,890400
2020-10-26,2366.500000,2374.500000,2342.580078,2343.909912,2343.909912,822300
2020-10-27,2328.659912,2349.330078,2321.229980,2330.840088,2330.840088,666900
2020-10-28,2324.179932,2345.459961,2316.469971,2345.260010,2345.260010,705200
2020-10-29,2312.340088,2330.169922,2299.909912,2326.669922,2326.669922,509100
2020-10-30,2319.560059,2320.199951,2266.929932,2267.149902,2267.149902,795585
